RequestID,OperationType,Time_ns
1271,GET,400
1272,GET,1000
1273,GET,400
1274,GET,300
1275,GET,300
1276,PUT,1100
1277,GET,900
1278,GET,300
1279,GET,300
1280,PUT,1900
1281,PUT,1200
1282,GET,400
1283,GET,200
1284,GET,800
1285,GET,400
1286,GET,900
1287,GET,200
1288,PUT,1200
1289,GET,200
1290,PUT,500
1291,GET,500
1292,GET,200
1293,GET,100
1294,GET,400
1295,GET,400
1296,PUT,900
1297,PUT,700
1298,GET,1500
1299,GET,500
1300,GET,200
1301,GET,100
1302,GET,400
1303,PUT,1100
1304,GET,100
1305,PUT,1000
1306,PUT,500
1307,GET,300
1308,PUT,500
1309,PUT,800
1310,GET,200
1311,GET,900
1312,GET,600
1313,GET,400
1314,PUT,600
1315,GET,1200
1316,PUT,1700
1317,GET,400
1318,GET,800
1319,PUT,10400
1320,GET,4900
1321,GET,500
1322,GET,400
1323,PUT,700
1324,PUT,500
1325,PUT,1200
1326,GET,300
1327,GET,500
1328,GET,500
1329,PUT,13900
1330,GET,300
1331,GET,400
1332,PUT,1000
1333,PUT,900
1334,GET,200
1335,PUT,700
1336,GET,200
1337,PUT,700
1338,GET,400
1339,GET,400
1340,GET,200
1341,GET,500
1342,GET,200
1343,PUT,700
1344,PUT,900
1345,GET,200
1346,PUT,600
1347,GET,200
1348,PUT,1000
1349,GET,500
1350,GET,300
1351,GET,500
1352,GET,200
1353,GET,200
1354,PUT,500
1355,GET,500
1356,PUT,600
1357,GET,500
1358,GET,200
1359,PUT,600
1360,GET,500
1361,GET,500
1362,PUT,500
1363,GET,200
1364,PUT,600
1365,PUT,600
1366,GET,400
1367,GET,400
1368,PUT,900
1369,GET,200
1370,PUT,600
1371,GET,1800
1372,PUT,600
1373,GET,300
1374,PUT,800
1375,GET,400
1376,GET,200
1377,PUT,900
1378,PUT,800
1379,GET,200
1380,GET,200
1381,PUT,900
1382,GET,400
1383,GET,300
1384,PUT,800
1385,GET,500
1386,GET,200
1387,GET,200
1388,GET,500
1389,GET,200
1390,GET,1100
1391,GET,200
1392,GET,300
1393,GET,500
1394,PUT,600
1395,GET,500
1396,PUT,500
1397,GET,400
1398,GET,200
1399,GET,300
1400,GET,200
1401,GET,400
1402,GET,500
1403,GET,400
1404,GET,200
1405,GET,200
1406,PUT,600
1407,GET,200
1408,GET,300
1409,GET,600
1410,PUT,1000
1411,GET,400
1412,GET,600
1413,GET,300
1414,GET,200
1415,GET,400
1416,GET,300
1417,GET,200
1418,GET,400
1419,PUT,500
1420,GET,500
1421,PUT,900
1422,PUT,500
1423,GET,500
